age,default,housing,loan,duration,campaign,pdays,previous,emp_var_rate,euribor3m,nr_employed
46,0.0,1.0,0.0,149,1,999,0,1.1,4857.0,5191.0
40,,0.0,1.0,264,1,999,0,1.1,4857.0,5191.0
26,0.0,0.0,0.0,246,1,999,0,1.1,,5191.0
32,,0.0,0.0,309,2,999,0,1.1,4857.0,5191.0
45,0.0,1.0,0.0,140,1,999,0,1.1,,5191.0
34,0.0,0.0,0.0,175,1,999,0,1.1,4857.0,5191.0
47,,0.0,0.0,136,1,999,0,1.1,4857.0,5191.0
42,0.0,0.0,0.0,1623,1,999,0,1.1,4857.0,5191.0
40,0.0,0.0,1.0,53,1,999,0,1.1,4857.0,5191.0
44,,0.0,0.0,134,1,999,0,1.1,4857.0,5191.0
42,0.0,0.0,0.0,204,4,999,0,1.1,4857.0,5191.0
38,0.0,1.0,0.0,678,1,999,0,1.1,4857.0,5191.0
31,0.0,1.0,0.0,182,1,999,0,1.1,4857.0,5191.0
32,0.0,0.0,0.0,162,1,999,0,1.1,4857.0,5191.0
44,0.0,1.0,1.0,177,1,999,0,1.1,4857.0,5191.0
39,,0.0,0.0,27,1,999,0,1.1,,5191.0
57,,1.0,0.0,699,3,999,0,1.1,4857.0,5191.0
52,0.0,1.0,0.0,358,1,999,0,1.1,4857.0,5191.0
42,0.0,0.0,0.0,1677,1,999,0,1.1,4857.0,5191.0
42,,,,529,1,999,0,1.1,4857.0,5191.0
38,0.0,1.0,0.0,310,1,999,0,1.1,4857.0,5191.0
31,0.0,0.0,0.0,47,1,999,0,1.1,4857.0,5191.0
29,,1.0,0.0,379,1,999,0,1.1,4857.0,5191.0
57,0.0,0.0,0.0,30,2,999,0,1.1,4857.0,5191.0
44,,0.0,0.0,472,1,999,0,1.1,4857.0,5191.0
59,,0.0,0.0,113,1,999,0,1.1,4857.0,5191.0
39,,0.0,0.0,114,1,999,0,1.1,4857.0,5191.0
57,0.0,0.0,0.0,116,1,999,0,1.1,,5191.0
41,,0.0,0.0,448,1,999,0,1.1,,5191.0
37,,0.0,1.0,264,1,999,0,1.1,,5191.0
38,0.0,1.0,0.0,169,1,999,0,1.1,,5191.0
42,0.0,0.0,0.0,145,1,999,0,1.1,,5191.0
49,,1.0,0.0,288,1,999,0,1.1,4857.0,5191.0
54,,1.0,1.0,381,1,999,0,1.1,4857.0,5191.0
36,0.0,,,176,2,999,0,1.1,,5191.0
32,,0.0,0.0,215,1,999,0,1.1,4857.0,5191.0
35,0.0,1.0,0.0,278,1,999,0,1.1,4857.0,5191.0
45,,0.0,0.0,188,2,999,0,1.1,4857.0,5191.0
56,0.0,1.0,0.0,174,2,999,0,1.1,4857.0,5191.0
38,0.0,1.0,0.0,226,2,999,0,1.1,4857.0,5191.0
41,,0.0,0.0,111,2,999,0,1.1,,5191.0
41,0.0,0.0,0.0,157,2,999,0,1.1,4857.0,5191.0
36,,0.0,0.0,46,1,999,0,1.1,4857.0,5191.0
38,,,,49,1,999,0,1.1,4857.0,5191.0
31,,,,374,1,999,0,1.1,4857.0,5191.0
38,0.0,1.0,0.0,349,1,999,0,1.1,4857.0,5191.0
38,,1.0,0.0,325,1,999,0,1.1,4857.0,5191.0
53,0.0,1.0,0.0,233,2,999,0,1.1,4857.0,5191.0
51,,1.0,0.0,531,1,999,0,1.1,4857.0,5191.0
56,,0.0,0.0,153,1,999,0,1.1,4857.0,5191.0
33,0.0,,,80,1,999,0,1.1,4857.0,5191.0
33,0.0,0.0,0.0,198,1,999,0,1.1,4857.0,5191.0
51,,1.0,0.0,568,1,999,0,1.1,4857.0,5191.0
39,,1.0,0.0,918,1,999,0,1.1,4857.0,5191.0
45,0.0,0.0,0.0,82,1,999,0,1.1,4857.0,5191.0
40,0.0,0.0,0.0,198,3,999,0,1.1,4857.0,5191.0
60,,1.0,0.0,211,1,999,0,1.1,4857.0,5191.0
33,0.0,1.0,0.0,120,1,999,0,1.1,4857.0,5191.0
38,,1.0,0.0,269,1,999,0,1.1,4857.0,5191.0
48,0.0,0.0,0.0,128,1,999,0,1.1,4857.0,5191.0
43,0.0,0.0,0.0,166,2,999,0,1.1,,5191.0
37,0.0,1.0,0.0,211,1,999,0,1.1,4857.0,5191.0
50,0.0,1.0,1.0,369,1,999,0,1.1,4857.0,5191.0
59,0.0,1.0,0.0,91,1,999,0,1.1,4857.0,5191.0
32,,1.0,0.0,267,2,999,0,1.1,4857.0,5191.0
42,,1.0,0.0,198,1,999,0,1.1,,5191.0
52,0.0,0.0,0.0,371,2,999,0,1.1,4857.0,5191.0
42,,0.0,0.0,288,2,999,0,1.1,4857.0,5191.0
42,0.0,0.0,0.0,221,1,999,0,1.1,4857.0,5191.0
40,,,,427,1,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,310,1,999,0,1.1,4857.0,5191.0
39,0.0,1.0,0.0,158,1,999,0,1.1,,5191.0
39,0.0,0.0,0.0,198,1,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,145,1,999,0,1.1,4857.0,5191.0
47,,1.0,0.0,247,1,999,0,1.1,4857.0,5191.0
30,0.0,0.0,0.0,102,1,999,0,1.1,4857.0,5191.0
38,0.0,1.0,1.0,179,2,999,0,1.1,4857.0,5191.0
39,0.0,0.0,0.0,73,1,999,0,1.1,,5191.0
44,0.0,0.0,0.0,263,2,999,0,1.1,,5191.0
36,0.0,0.0,0.0,342,2,999,0,1.1,,5191.0
41,,1.0,1.0,41,1,999,0,1.1,4857.0,5191.0
41,0.0,0.0,0.0,13,1,999,0,1.1,4857.0,5191.0
35,0.0,0.0,0.0,79,2,999,0,1.1,4857.0,5191.0
41,0.0,0.0,0.0,358,1,999,0,1.1,4857.0,5191.0
36,,0.0,0.0,162,1,999,0,1.1,,5191.0
35,0.0,1.0,1.0,150,1,999,0,1.1,,5191.0
38,,0.0,0.0,26,1,999,0,1.1,4857.0,5191.0
38,,0.0,0.0,250,1,999,0,1.1,4857.0,5191.0
33,0.0,0.0,0.0,792,1,999,0,1.1,4857.0,5191.0
55,,0.0,0.0,146,1,999,0,1.1,4857.0,5191.0
36,,0.0,0.0,440,1,999,0,1.1,4857.0,5191.0
57,,0.0,1.0,289,1,999,0,1.1,4857.0,5191.0
32,0.0,1.0,0.0,242,2,999,0,1.1,4857.0,5191.0
30,0.0,1.0,0.0,123,1,999,0,1.1,,5191.0
43,0.0,1.0,1.0,161,2,999,0,1.1,4857.0,5191.0
46,0.0,0.0,0.0,268,2,999,0,1.1,4857.0,5191.0
35,0.0,0.0,1.0,259,2,999,0,1.1,4857.0,5191.0
34,0.0,1.0,1.0,26,1,999,0,1.1,4857.0,5191.0
50,,,,153,1,999,0,1.1,4857.0,5191.0
39,0.0,0.0,0.0,424,2,999,0,1.1,,5191.0
39,,0.0,0.0,375,1,999,0,1.1,,5191.0
42,0.0,0.0,0.0,179,2,999,0,1.1,4857.0,5191.0
57,0.0,1.0,0.0,383,1,999,0,1.1,4857.0,5191.0
45,,0.0,0.0,440,1,999,0,1.1,4857.0,5191.0
40,0.0,0.0,1.0,195,1,999,0,1.1,4857.0,5191.0
42,0.0,0.0,1.0,1297,3,999,0,1.1,4857.0,5191.0
40,0.0,0.0,0.0,217,1,999,0,1.1,,5191.0
36,0.0,,,155,2,999,0,1.1,4857.0,5191.0
51,,1.0,0.0,162,2,999,0,1.1,4857.0,5191.0
56,,1.0,1.0,316,4,999,0,1.1,4857.0,5191.0
45,0.0,0.0,0.0,352,2,999,0,1.1,4857.0,5191.0
42,0.0,0.0,0.0,695,3,999,0,1.1,4857.0,5191.0
41,0.0,0.0,0.0,76,4,999,0,1.1,,5191.0
32,,0.0,1.0,535,2,999,0,1.1,4857.0,5191.0
46,0.0,0.0,0.0,310,2,999,0,1.1,4857.0,5191.0
37,0.0,0.0,0.0,390,3,999,0,1.1,,5191.0
53,,0.0,0.0,369,1,999,0,1.1,4857.0,5191.0
30,0.0,0.0,0.0,112,2,999,0,1.1,4857.0,5191.0
38,,0.0,0.0,79,1,999,0,1.1,4857.0,5191.0
24,0.0,0.0,1.0,140,2,999,0,1.1,4857.0,5191.0
45,,0.0,0.0,315,1,999,0,1.1,4857.0,5191.0
34,0.0,0.0,1.0,262,2,999,0,1.1,4857.0,5191.0
38,,0.0,0.0,174,2,999,0,1.1,4857.0,5191.0
59,0.0,1.0,0.0,424,2,999,0,1.1,4857.0,5191.0
45,,0.0,0.0,135,1,999,0,1.1,,5191.0
54,,0.0,0.0,36,5,999,0,1.1,,5191.0
32,0.0,0.0,0.0,1906,3,999,0,1.1,4857.0,5191.0
33,0.0,1.0,0.0,219,2,999,0,1.1,4857.0,5191.0
32,0.0,0.0,0.0,135,1,999,0,1.1,4857.0,5191.0
34,0.0,,,147,2,999,0,1.1,4857.0,5191.0
46,0.0,0.0,0.0,407,2,999,0,1.1,4857.0,5191.0
57,0.0,1.0,0.0,402,4,999,0,1.1,,5191.0
38,0.0,0.0,0.0,209,1,999,0,1.1,4857.0,5191.0
48,0.0,1.0,0.0,92,2,999,0,1.1,,5191.0
58,,1.0,0.0,208,1,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,193,1,999,0,1.1,,5191.0
32,0.0,1.0,1.0,65,1,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,284,2,999,0,1.1,4857.0,5191.0
47,0.0,0.0,0.0,285,1,999,0,1.1,4857.0,5191.0
31,,0.0,0.0,231,1,999,0,1.1,,5191.0
32,0.0,1.0,0.0,278,1,999,0,1.1,4857.0,5191.0
32,0.0,0.0,0.0,389,1,999,0,1.1,4857.0,5191.0
36,0.0,0.0,0.0,158,1,999,0,1.1,4857.0,5191.0
53,,0.0,1.0,78,2,999,0,1.1,4857.0,5191.0
37,,0.0,0.0,258,5,999,0,1.1,4857.0,5191.0
50,0.0,0.0,0.0,87,1,999,0,1.1,4857.0,5191.0
46,0.0,1.0,0.0,147,2,999,0,1.1,4857.0,5191.0
41,0.0,0.0,0.0,635,1,999,0,1.1,4857.0,5191.0
43,0.0,0.0,0.0,289,1,999,0,1.1,4857.0,5191.0
51,0.0,1.0,0.0,170,3,999,0,1.1,,5191.0
38,0.0,1.0,0.0,802,1,999,0,1.1,4857.0,5191.0
41,0.0,1.0,0.0,381,2,999,0,1.1,4857.0,5191.0
39,,0.0,0.0,218,4,999,0,1.1,4857.0,5191.0
52,0.0,0.0,0.0,57,2,999,0,1.1,,5191.0
37,0.0,1.0,0.0,304,2,999,0,1.1,,5191.0
41,0.0,1.0,0.0,241,3,999,0,1.1,4857.0,5191.0
46,0.0,1.0,1.0,230,1,999,0,1.1,4857.0,5191.0
47,0.0,0.0,0.0,79,4,999,0,1.1,4857.0,5191.0
35,0.0,0.0,0.0,262,3,999,0,1.1,4857.0,5191.0
38,,0.0,0.0,392,2,999,0,1.1,4857.0,5191.0
30,0.0,1.0,1.0,201,2,999,0,1.1,4857.0,5191.0
46,0.0,1.0,0.0,145,1,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,252,1,999,0,1.1,,5191.0
35,0.0,0.0,0.0,329,1,999,0,1.1,,5191.0
58,,1.0,0.0,328,2,999,0,1.1,4857.0,5191.0
40,0.0,0.0,0.0,191,2,999,0,1.1,4857.0,5191.0
34,0.0,0.0,0.0,116,2,999,0,1.1,,5191.0
30,0.0,0.0,0.0,246,1,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,532,2,999,0,1.1,4857.0,5191.0
55,0.0,0.0,0.0,293,1,999,0,1.1,4857.0,5191.0
55,,1.0,0.0,416,3,999,0,1.1,4857.0,5191.0
45,0.0,1.0,0.0,37,2,999,0,1.1,4857.0,5191.0
36,0.0,1.0,1.0,132,2,999,0,1.1,4857.0,5191.0
32,0.0,0.0,0.0,530,2,999,0,1.1,4857.0,5191.0
35,,1.0,0.0,175,3,999,0,1.1,4857.0,5191.0
55,0.0,1.0,0.0,90,5,999,0,1.1,,5191.0
49,,,,524,2,999,0,1.1,4857.0,5191.0
29,0.0,1.0,0.0,29,3,999,0,1.1,4857.0,5191.0
34,0.0,1.0,0.0,311,2,999,0,1.1,4857.0,5191.0
54,,1.0,0.0,412,1,999,0,1.1,4857.0,5191.0
36,0.0,0.0,0.0,211,2,999,0,1.1,4857.0,5191.0
30,0.0,1.0,0.0,312,3,999,0,1.1,4857.0,5191.0
33,0.0,0.0,0.0,392,1,999,0,1.1,,5191.0
37,0.0,0.0,0.0,191,1,999,0,1.1,4857.0,5191.0
36,,1.0,0.0,284,2,999,0,1.1,,5191.0
33,0.0,0.0,0.0,328,1,999,0,1.1,4857.0,5191.0
32,0.0,1.0,0.0,100,1,999,0,1.1,4857.0,5191.0
32,0.0,0.0,0.0,226,1,999,0,1.1,4857.0,5191.0
50,,1.0,0.0,507,1,999,0,1.1,,5191.0
38,0.0,0.0,1.0,333,2,999,0,1.1,4857.0,5191.0
51,,1.0,1.0,128,2,999,0,1.1,4857.0,5191.0
33,0.0,0.0,0.0,322,2,999,0,1.1,,5191.0
33,0.0,0.0,0.0,202,4,999,0,1.1,4857.0,5191.0
56,,0.0,1.0,92,2,999,0,1.1,4857.0,5191.0
39,,1.0,0.0,205,2,999,0,1.1,4857.0,5191.0
33,0.0,0.0,0.0,739,3,999,0,1.1,4857.0,5191.0
59,,0.0,0.0,273,2,999,0,1.1,4857.0,5191.0
42,0.0,1.0,0.0,339,3,999,0,1.1,4857.0,5191.0
43,0.0,0.0,1.0,262,1,999,0,1.1,4857.0,5191.0
35,0.0,,,308,3,999,0,1.1,,5191.0
46,,1.0,0.0,467,2,999,0,1.1,,5191.0
27,0.0,0.0,1.0,245,2,999,0,1.1,4857.0,5191.0
47,0.0,1.0,0.0,160,3,999,0,1.1,4857.0,5191.0
31,0.0,0.0,0.0,189,2,999,0,1.1,4857.0,5191.0
40,,0.0,0.0,64,2,999,0,1.1,4857.0,5191.0
56,0.0,1.0,0.0,75,2,999,0,1.1,4857.0,5191.0
47,0.0,0.0,0.0,400,2,999,0,1.1,4857.0,5191.0
39,,1.0,0.0,378,3,999,0,1.1,4857.0,5191.0
48,,0.0,0.0,118,2,999,0,1.1,4857.0,5191.0
45,,1.0,0.0,1597,2,999,0,1.1,4857.0,5191.0
36,0.0,0.0,0.0,346,2,999,0,1.1,4857.0,5191.0
49,,1.0,0.0,107,2,999,0,1.1,,5191.0
46,0.0,0.0,0.0,60,3,999,0,1.1,4857.0,5191.0
38,0.0,1.0,0.0,276,2,999,0,1.1,4857.0,5191.0
50,,1.0,0.0,176,2,999,0,1.1,,5191.0
27,0.0,1.0,0.0,390,2,999,0,1.1,4857.0,5191.0
40,,1.0,0.0,251,3,999,0,1.1,,5191.0
38,0.0,1.0,0.0,716,2,999,0,1.1,4857.0,5191.0
40,0.0,1.0,0.0,189,3,999,0,1.1,4857.0,5191.0
33,0.0,0.0,0.0,125,2,999,0,1.1,,5191.0
54,0.0,1.0,0.0,234,2,999,0,1.1,4857.0,5191.0
38,,1.0,0.0,79,2,999,0,1.1,4857.0,5191.0
53,,1.0,0.0,13,6,999,0,1.1,4857.0,5191.0
49,,0.0,0.0,296,3,999,0,1.1,4857.0,5191.0
42,,0.0,0.0,114,2,999,0,1.1,4857.0,5191.0
49,0.0,0.0,0.0,283,3,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,109,2,999,0,1.1,,5191.0
59,,0.0,0.0,132,2,999,0,1.1,4857.0,5191.0
51,0.0,1.0,0.0,144,2,999,0,1.1,4857.0,5191.0
57,,1.0,0.0,121,2,999,0,1.1,4857.0,5191.0
38,0.0,1.0,0.0,95,3,999,0,1.1,4857.0,5191.0
52,0.0,0.0,0.0,31,3,999,0,1.1,4857.0,5191.0
26,0.0,1.0,0.0,112,3,999,0,1.1,4857.0,5191.0
38,0.0,1.0,1.0,161,2,999,0,1.1,4857.0,5191.0
51,0.0,0.0,0.0,87,4,999,0,1.1,4857.0,5191.0
43,,1.0,1.0,593,2,999,0,1.1,4857.0,5191.0
42,,1.0,0.0,99,2,999,0,1.1,4857.0,5191.0
60,,1.0,0.0,198,2,999,0,1.1,4857.0,5191.0
36,0.0,1.0,0.0,285,2,999,0,1.1,4857.0,5191.0
57,,0.0,0.0,190,3,999,0,1.1,4857.0,5191.0
38,,0.0,0.0,172,5,999,0,1.1,,5191.0
30,0.0,0.0,0.0,178,2,999,0,1.1,4857.0,5191.0
43,0.0,0.0,0.0,174,2,999,0,1.1,4857.0,5191.0
40,0.0,0.0,0.0,631,2,999,0,1.1,4857.0,5191.0
45,0.0,0.0,0.0,152,3,999,0,1.1,4857.0,5191.0
56,0.0,0.0,0.0,176,5,999,0,1.1,,5191.0
46,0.0,0.0,0.0,32,3,999,0,1.1,4857.0,5191.0
41,0.0,1.0,0.0,1529,2,999,0,1.1,4857.0,5191.0
42,0.0,1.0,0.0,254,2,999,0,1.1,4857.0,5191.0
56,0.0,0.0,0.0,214,2,999,0,1.1,4857.0,5191.0
43,0.0,1.0,0.0,147,3,999,0,1.1,4857.0,5191.0
34,0.0,0.0,0.0,800,4,999,0,1.1,4857.0,5191.0
38,0.0,1.0,0.0,106,2,999,0,1.1,4857.0,5191.0
40,0.0,0.0,0.0,135,2,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,112,4,999,0,1.1,4857.0,5191.0
48,0.0,1.0,0.0,222,2,999,0,1.1,4857.0,5191.0
27,,1.0,0.0,314,3,999,0,1.1,4857.0,5191.0
24,0.0,0.0,0.0,421,2,999,0,1.1,4857.0,5191.0
47,,1.0,1.0,410,2,999,0,1.1,4857.0,5191.0
48,,0.0,0.0,207,3,999,0,1.1,4857.0,5191.0
38,0.0,1.0,1.0,239,2,999,0,1.1,,5191.0
39,,1.0,0.0,83,4,999,0,1.1,,5191.0
41,,0.0,0.0,160,3,999,0,1.1,4857.0,5191.0
38,,1.0,0.0,42,3,999,0,1.1,,5191.0
38,0.0,0.0,0.0,55,2,999,0,1.1,4857.0,5191.0
49,0.0,0.0,0.0,157,2,999,0,1.1,4857.0,5191.0
47,0.0,0.0,0.0,303,3,999,0,1.1,,5191.0
38,,1.0,0.0,336,3,999,0,1.1,4857.0,5191.0
48,0.0,0.0,0.0,233,2,999,0,1.1,,5191.0
55,0.0,1.0,1.0,211,2,999,0,1.1,4857.0,5191.0
59,,1.0,0.0,88,5,999,0,1.1,,5191.0
44,0.0,1.0,1.0,139,2,999,0,1.1,4857.0,5191.0
46,0.0,0.0,1.0,329,3,999,0,1.1,4857.0,5191.0
39,,1.0,0.0,305,2,999,0,1.1,4857.0,5191.0
38,,1.0,1.0,206,2,999,0,1.1,,5191.0
36,0.0,1.0,0.0,128,2,999,0,1.1,4857.0,5191.0
29,0.0,0.0,0.0,122,3,999,0,1.1,4857.0,5191.0
31,0.0,1.0,0.0,343,3,999,0,1.1,,5191.0
30,0.0,0.0,1.0,126,2,999,0,1.1,4857.0,5191.0
36,0.0,1.0,0.0,249,3,999,0,1.1,4857.0,5191.0
60,0.0,0.0,0.0,59,3,999,0,1.1,4857.0,5191.0
36,0.0,1.0,0.0,166,3,999,0,1.1,4857.0,5191.0
38,0.0,0.0,0.0,190,3,999,0,1.1,,5191.0
39,,1.0,0.0,216,2,999,0,1.1,,5191.0
30,0.0,1.0,0.0,51,3,999,0,1.1,,5191.0
39,,0.0,0.0,169,3,999,0,1.1,4856.0,5191.0
37,,1.0,0.0,148,3,999,0,1.1,,5191.0
39,,1.0,0.0,132,3,999,0,1.1,4856.0,5191.0
46,0.0,0.0,0.0,117,3,999,0,1.1,4856.0,5191.0
43,0.0,0.0,0.0,275,4,999,0,1.1,4856.0,5191.0
37,0.0,1.0,0.0,124,2,999,0,1.1,4856.0,5191.0
30,,0.0,0.0,118,3,999,0,1.1,4856.0,5191.0
38,0.0,0.0,0.0,479,2,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,285,3,999,0,1.1,4856.0,5191.0
44,0.0,0.0,0.0,322,2,999,0,1.1,,5191.0
38,,0.0,0.0,202,2,999,0,1.1,4856.0,5191.0
38,,,,162,2,999,0,1.1,4856.0,5191.0
30,,0.0,0.0,216,3,999,0,1.1,4856.0,5191.0
37,,,,195,2,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,96,2,999,0,1.1,4856.0,5191.0
41,,1.0,0.0,149,2,999,0,1.1,4856.0,5191.0
38,0.0,0.0,0.0,720,2,999,0,1.1,4856.0,5191.0
38,0.0,0.0,0.0,92,2,999,0,1.1,,5191.0
41,0.0,1.0,0.0,188,2,999,0,1.1,4856.0,5191.0
38,,0.0,1.0,70,2,999,0,1.1,4856.0,5191.0
33,0.0,,,141,3,999,0,1.1,4856.0,5191.0
32,0.0,1.0,0.0,395,2,999,0,1.1,4856.0,5191.0
30,,0.0,0.0,629,2,999,0,1.1,4856.0,5191.0
43,0.0,1.0,0.0,261,3,999,0,1.1,4856.0,5191.0
30,,1.0,0.0,502,1,999,0,1.1,4856.0,5191.0
36,0.0,0.0,0.0,446,1,999,0,1.1,,5191.0
38,0.0,,,131,3,999,0,1.1,4856.0,5191.0
35,0.0,1.0,0.0,198,3,999,0,1.1,4856.0,5191.0
50,0.0,0.0,0.0,312,1,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,275,6,999,0,1.1,4856.0,5191.0
58,,0.0,1.0,120,2,999,0,1.1,,5191.0
50,0.0,1.0,0.0,333,4,999,0,1.1,,5191.0
33,,0.0,0.0,113,1,999,0,1.1,4856.0,5191.0
33,,,,150,1,999,0,1.1,4856.0,5191.0
44,,1.0,1.0,91,1,999,0,1.1,4856.0,5191.0
31,0.0,0.0,0.0,296,1,999,0,1.1,4856.0,5191.0
38,0.0,0.0,0.0,128,3,999,0,1.1,4856.0,5191.0
28,,0.0,0.0,298,1,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,326,1,999,0,1.1,4856.0,5191.0
44,0.0,0.0,0.0,292,1,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,215,1,999,0,1.1,4856.0,5191.0
33,0.0,,,97,1,999,0,1.1,4856.0,5191.0
39,,1.0,1.0,32,1,999,0,1.1,4856.0,5191.0
47,,1.0,0.0,162,1,999,0,1.1,,5191.0
47,0.0,0.0,0.0,421,1,999,0,1.1,4856.0,5191.0
38,0.0,0.0,0.0,268,1,999,0,1.1,4856.0,5191.0
42,0.0,0.0,0.0,232,1,999,0,1.1,4856.0,5191.0
38,0.0,0.0,0.0,152,3,999,0,1.1,4856.0,5191.0
35,0.0,0.0,0.0,104,2,999,0,1.1,4856.0,5191.0
36,0.0,1.0,0.0,852,1,999,0,1.1,,5191.0
56,,1.0,0.0,159,2,999,0,1.1,4856.0,5191.0
26,0.0,0.0,0.0,416,2,999,0,1.1,,5191.0
38,0.0,1.0,1.0,174,1,999,0,1.1,4856.0,5191.0
57,,0.0,0.0,139,1,999,0,1.1,4856.0,5191.0
39,0.0,0.0,0.0,193,1,999,0,1.1,4856.0,5191.0
43,0.0,1.0,0.0,294,1,999,0,1.1,4856.0,5191.0
50,0.0,0.0,0.0,102,1,999,0,1.1,,5191.0
52,,,,124,1,999,0,1.1,4856.0,5191.0
39,0.0,0.0,0.0,143,1,999,0,1.1,4856.0,5191.0
44,,1.0,0.0,231,1,999,0,1.1,,5191.0
36,0.0,1.0,0.0,128,1,999,0,1.1,4856.0,5191.0
54,,1.0,0.0,74,1,999,0,1.1,4856.0,5191.0
27,0.0,1.0,0.0,105,2,999,0,1.1,,5191.0
31,0.0,0.0,0.0,992,1,999,0,1.1,4856.0,5191.0
31,,0.0,0.0,168,1,999,0,1.1,,5191.0
28,0.0,0.0,0.0,250,1,999,0,1.1,4856.0,5191.0
31,0.0,1.0,0.0,254,1,999,0,1.1,,5191.0
30,0.0,0.0,1.0,149,1,999,0,1.1,4856.0,5191.0
52,0.0,1.0,0.0,133,2,999,0,1.1,4856.0,5191.0
37,0.0,0.0,0.0,374,1,999,0,1.1,4856.0,5191.0
30,0.0,1.0,0.0,425,6,999,0,1.1,,5191.0
45,,1.0,1.0,207,1,999,0,1.1,4856.0,5191.0
54,0.0,1.0,0.0,464,1,999,0,1.1,4856.0,5191.0
49,0.0,1.0,0.0,439,1,999,0,1.1,4856.0,5191.0
44,0.0,0.0,0.0,83,3,999,0,1.1,4856.0,5191.0
28,,1.0,1.0,732,2,999,0,1.1,4856.0,5191.0
44,,1.0,0.0,800,1,999,0,1.1,,5191.0
38,,1.0,1.0,615,1,999,0,1.1,4856.0,5191.0
38,0.0,0.0,0.0,111,1,999,0,1.1,4856.0,5191.0
34,0.0,1.0,0.0,359,1,999,0,1.1,4856.0,5191.0
40,0.0,1.0,0.0,327,3,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,236,1,999,0,1.1,4856.0,5191.0
43,,1.0,0.0,227,1,999,0,1.1,4856.0,5191.0
31,,0.0,0.0,109,1,999,0,1.1,4856.0,5191.0
31,0.0,1.0,0.0,492,2,999,0,1.1,,5191.0
31,,1.0,0.0,298,1,999,0,1.1,4856.0,5191.0
45,,1.0,0.0,83,2,999,0,1.1,4856.0,5191.0
38,0.0,0.0,0.0,241,2,999,0,1.1,4856.0,5191.0
41,0.0,1.0,0.0,1138,1,999,0,1.1,4856.0,5191.0
47,,1.0,0.0,131,1,999,0,1.1,4856.0,5191.0
42,0.0,0.0,0.0,123,1,999,0,1.1,,5191.0
35,0.0,1.0,0.0,125,1,999,0,1.1,4856.0,5191.0
40,0.0,1.0,0.0,295,2,999,0,1.1,4856.0,5191.0
42,0.0,0.0,0.0,287,1,999,0,1.1,,5191.0
34,,1.0,0.0,109,1,999,0,1.1,4856.0,5191.0
48,0.0,1.0,0.0,140,2,999,0,1.1,4856.0,5191.0
35,0.0,1.0,1.0,52,1,999,0,1.1,,5191.0
33,0.0,1.0,0.0,233,1,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,254,1,999,0,1.1,4856.0,5191.0
43,0.0,1.0,0.0,255,1,999,0,1.1,4856.0,5191.0
42,,0.0,0.0,126,1,999,0,1.1,4856.0,5191.0
46,0.0,1.0,0.0,184,2,999,0,1.1,4856.0,5191.0
37,,1.0,0.0,591,1,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,294,1,999,0,1.1,4856.0,5191.0
40,0.0,1.0,0.0,285,1,999,0,1.1,4856.0,5191.0
59,,1.0,0.0,173,1,999,0,1.1,4856.0,5191.0
43,0.0,0.0,0.0,336,1,999,0,1.1,4856.0,5191.0
44,0.0,1.0,1.0,344,1,999,0,1.1,4856.0,5191.0
38,0.0,1.0,0.0,786,1,999,0,1.1,4856.0,5191.0
41,0.0,1.0,0.0,153,1,999,0,1.1,4856.0,5191.0
28,,1.0,0.0,99,2,999,0,1.1,4856.0,5191.0
48,,1.0,0.0,243,1,999,0,1.1,4856.0,5191.0
31,0.0,1.0,0.0,260,1,999,0,1.1,4856.0,5191.0
27,0.0,1.0,0.0,164,2,999,0,1.1,4856.0,5191.0
43,0.0,1.0,0.0,255,2,999,0,1.1,4856.0,5191.0
47,,1.0,0.0,47,1,999,0,1.1,4856.0,5191.0
40,0.0,1.0,0.0,110,2,999,0,1.1,4856.0,5191.0
43,,0.0,0.0,463,1,999,0,1.1,,5191.0
29,0.0,1.0,0.0,192,1,999,0,1.1,4856.0,5191.0
54,0.0,0.0,0.0,388,7,999,0,1.1,4856.0,5191.0
36,0.0,0.0,0.0,221,1,999,0,1.1,4856.0,5191.0
30,0.0,0.0,0.0,25,1,999,0,1.1,4856.0,5191.0
38,,1.0,0.0,256,6,999,0,1.1,,5191.0
47,,1.0,0.0,127,1,999,0,1.1,4856.0,5191.0
35,0.0,1.0,0.0,45,1,999,0,1.1,4856.0,5191.0
48,0.0,1.0,0.0,120,1,999,0,1.1,,5191.0
